component_model_id,mean,season,releaseEW
14,0.029588626397976252,2010/2011,201909
15,0.007100533306601646,2010/2011,201909
16,0.011187240312849463,2010/2011,201909
17,0.3019798803947946,2010/2011,201909
18,0.0913562030092947,2010/2011,201909
19,0.007707247177488531,2010/2011,201909
20,0.14081050861827213,2010/2011,201909
21,0.010780574653782524,2010/2011,201909
22,0.010699168697203413,2010/2011,201909
23,0.005742640180011963,2010/2011,201909
24,0.006859634331045033,2010/2011,201909
25,0.008452356118866813,2010/2011,201909
26,0.01188446842842361,2010/2011,201909
0,0.013419052728811198,2010/2011,201910
1,0.02274764233936237,2010/2011,201910
2,0.0171887906148872,2010/2011,201910
3,0.015631407866187313,2010/2011,201910
4,0.012057215895209738,2010/2011,201910
5,0.01782316765580287,2010/2011,201910
6,0.01288899135269955,2010/2011,201910
7,0.023305848206936264,2010/2011,201910
8,0.006398447447201229,2010/2011,201910
9,0.0061124304392677995,2010/2011,201910
10,0.039140339406122784,2010/2011,201910
11,0.13408610637076898,2010/2011,201910
12,0.003952069471684554,2010/2011,201910
13,0.020419807652070604,2010/2011,201910
14,0.027810195429992354,2010/2011,201910
15,0.008591792151521706,2010/2011,201910
16,0.012532034987105048,2010/2011,201910
17,0.3003801079343016,2010/2011,201910
18,0.09301935964198373,2010/2011,201910
19,0.007854977070116472,2010/2011,201910
20,0.14344994975970654,2010/2011,201910
21,0.012995760161739523,2010/2011,201910
22,0.012926377415786245,2010/2011,201910
23,0.005921963737066727,2010/2011,201910
24,0.007152436327102691,2010/2011,201910
25,0.008740017772443752,2010/2011,201910
26,0.013453710164118235,2010/2011,201910
0,0.02493417135332347,2010/2011,201911
1,0.023395944752466098,2010/2011,201911
2,0.02115314559990174,2010/2011,201911
3,0.03935385605624107,2010/2011,201911
4,0.02970993157880747,2010/2011,201911
5,0.024201907108833246,2010/2011,201911
6,0.022529813230738494,2010/2011,201911
7,0.05271633228651328,2010/2011,201911
8,0.006487859335450541,2010/2011,201911
9,0.006214008982172842,2010/2011,201911
10,0.04207488935948961,2010/2011,201911
11,0.23020065583981178,2010/2011,201911
12,0.0034172272380146333,2010/2011,201911
13,0.01591986152177234,2010/2011,201911
14,0.03144886038199448,2010/2011,201911
15,0.009547264702752082,2010/2011,201911
16,0.01390748767182604,2010/2011,201911
17,0.11199595421981026,2010/2011,201911
18,0.089159224232458,2010/2011,201911
19,0.00963134042210265,2010/2011,201911
20,0.12264085676161403,2010/2011,201911
21,0.010321439868614522,2010/2011,201911
22,0.01035420213899169,2010/2011,201911
23,0.006944952074190354,2010/2011,201911
24,0.012965909799254249,2010/2011,201911
25,0.013373055250707004,2010/2011,201911
26,0.01539984823214644,2010/2011,201911
0,0.022113109713685113,2010/2011,201912
1,0.01996060977635778,2010/2011,201912
2,0.015631684930250127,2010/2011,201912
3,0.014358423424624525,2010/2011,201912
4,0.011183886073363554,2010/2011,201912
5,0.01616914653072655,2010/2011,201912
6,0.011910428078885378,2010/2011,201912
7,0.019414255803554763,2010/2011,201912
8,0.0061977805355806,2010/2011,201912
9,0.005933266297644266,2010/2011,201912
10,0.03178292367541251,2010/2011,201912
11,0.09886548327973468,2010/2011,201912
12,0.003929017157278905,2010/2011,201912
13,0.018853583204394873,2010/2011,201912
14,0.02560714401640633,2010/2011,201912
15,0.011154003274786673,2010/2011,201912
16,0.015381859268131695,2010/2011,201912
17,0.28506023003852077,2010/2011,201912
18,0.10880326717091503,2010/2011,201912
19,0.008184436177422382,2010/2011,201912
20,0.17937135040135052,2010/2011,201912
21,0.016096737840556062,2010/2011,201912
22,0.01578673504671094,2010/2011,201912
23,0.0059237182274830364,2010/2011,201912
24,0.006855259688265164,2010/2011,201912
25,0.008334210783773539,2010/2011,201912
26,0.017137449584185227,2010/2011,201912
0,0.02323310372184845,2010/2011,201913
1,0.01948371300659681,2010/2011,201913
2,0.015461687165655647,2010/2011,201913
3,0.014162609943414319,2010/2011,201913
4,0.01110902153781374,2010/2011,201913
5,0.015956062129261494,2010/2011,201913
6,0.01189012538096862,2010/2011,201913
7,0.018957004122871334,2010/2011,201913
8,0.0061827928259763215,2010/2011,201913
9,0.00593215202533222,2010/2011,201913
10,0.031063223493460954,2010/2011,201913
11,0.09480729165014073,2010/2011,201913
12,0.003938104596922786,2010/2011,201913
13,0.018607372343043063,2010/2011,201913
14,0.025208884683651053,2010/2011,201913
15,0.011413752816084498,2010/2011,201913
16,0.015686695313048525,2010/2011,201913
17,0.28003049117484424,2010/2011,201913
18,0.11061361236018702,2010/2011,201913
19,0.008209929951417129,2010/2011,201913
20,0.18647451089695913,2010/2011,201913
21,0.01631298364661842,2010/2011,201913
22,0.016393761435300417,2010/2011,201913
23,0.005970055144262085,2010/2011,201913
24,0.006886875495824924,2010/2011,201913
25,0.008211900632789561,2010/2011,201913
26,0.017802282505703954,2010/2011,201913
0,0.023606208893509954,2010/2011,201914
1,0.019400720076956306,2010/2011,201914
2,0.015129218376240471,2010/2011,201914
3,0.01402386353886655,2010/2011,201914
4,0.011053874736736604,2010/2011,201914
5,0.015823495018067974,2010/2011,201914
6,0.011744859107274366,2010/2011,201914
7,0.01861688157873772,2010/2011,201914
8,0.006171573956041495,2010/2011,201914
9,0.0059293953382439,2010/2011,201914
10,0.03042210741523953,2010/2011,201914
11,0.09193898949566902,2010/2011,201914
12,0.003905296355347712,2010/2011,201914
13,0.01940678542533878,2010/2011,201914
14,0.02636023784739192,2010/2011,201914
15,0.012003932025007314,2010/2011,201914
16,0.01601178521784081,2010/2011,201914
17,0.27972065928114637,2010/2011,201914
18,0.11248920778473077,2010/2011,201914
19,0.008241742801118336,2010/2011,201914
20,0.18610724180263127,2010/2011,201914
21,0.016381892652182733,2010/2011,201914
22,0.01621074084842501,2010/2011,201914
23,0.0059106404826906565,2010/2011,201914
24,0.006848138612145604,2010/2011,201914
25,0.008268475795185908,2010/2011,201914
26,0.018272035537232955,2010/2011,201914
0,0.023721384544693608,2010/2011,201915
1,0.019352766181429643,2010/2011,201915
2,0.015219174429713897,2010/2011,201915
3,0.01402928387661006,2010/2011,201915
4,0.011070336624047099,2010/2011,201915
5,0.015867503604296583,2010/2011,201915
6,0.011773538725234515,2010/2011,201915
7,0.01865575665561944,2010/2011,201915
8,0.006157917756774,2010/2011,201915
9,0.005877996864370473,2010/2011,201915
10,0.030562178568889556,2010/2011,201915
11,0.09214407809122646,2010/2011,201915
12,0.00390685279194855,2010/2011,201915
13,0.01938902281643564,2010/2011,201915
14,0.026484723067827093,2010/2011,201915
15,0.012031849331745675,2010/2011,201915
16,0.01597356746593437,2010/2011,201915
17,0.2798328181498129,2010/2011,201915
18,0.11126222255808002,2010/2011,201915
19,0.00820791587456588,2010/2011,201915
20,0.18667035659807335,2010/2011,201915
21,0.01627113184279233,2010/2011,201915
22,0.01629751513350948,2010/2011,201915
23,0.005897214530895934,2010/2011,201915
24,0.006837796597668733,2010/2011,201915
25,0.00826933874810866,2010/2011,201915
26,0.018235758569695566,2010/2011,201915
0,0.056540479573706344,2010/2011,201916
1,0.009325489057551943,2010/2011,201916
2,0.007072485534798308,2010/2011,201916
3,0.009300914245580987,2010/2011,201916
4,0.007520851418712519,2010/2011,201916
5,0.007505188895548841,2010/2011,201916
6,0.006266548877572283,2010/2011,201916
7,0.005831591084292834,2010/2011,201916
8,0.00337606474884061,2010/2011,201916
9,0.003409666223835453,2010/2011,201916
10,0.005731606754089894,2010/2011,201916
11,0.006561631652911203,2010/2011,201916
12,0.0027618252590918984,2010/2011,201916
13,0.05200185968810506,2010/2011,201916
14,0.032181438243714826,2010/2011,201916
15,0.007966931679759535,2010/2011,201916
16,0.007791961872886243,2010/2011,201916
17,0.014284334436975016,2010/2011,201916
18,0.3541923636412578,2010/2011,201916
19,0.006241030940527423,2010/2011,201916
20,0.3478901106366914,2010/2011,201916
21,0.009682521957880521,2010/2011,201916
22,0.010154110864650739,2010/2011,201916
23,0.005239450978027131,2010/2011,201916
24,0.004162525618262562,2010/2011,201916
25,0.004008817624331547,2010/2011,201916
26,0.012998198490396155,2010/2011,201916
0,0.023662066568467387,2010/2011,201917
1,0.019314350139913998,2010/2011,201917
2,0.015230862749411062,2010/2011,201917
3,0.01398240177308816,2010/2011,201917
4,0.011045032453793924,2010/2011,201917
5,0.015857448024351368,2010/2011,201917
6,0.011851260733664746,2010/2011,201917
7,0.01880136730762587,2010/2011,201917
8,0.0061462521297872795,2010/2011,201917
9,0.005959042328903651,2010/2011,201917
10,0.03047319602985138,2010/2011,201917
11,0.09182870348538809,2010/2011,201917
12,0.0039336772179097085,2010/2011,201917
13,0.019529843560577045,2010/2011,201917
14,0.02623212736712175,2010/2011,201917
15,0.012060710711738356,2010/2011,201917
16,0.01592284866391047,2010/2011,201917
17,0.28070449106949913,2010/2011,201917
18,0.11162676223078848,2010/2011,201917
19,0.008207344760163342,2010/2011,201917
20,0.1857475350087182,2010/2011,201917
21,0.01636431706038057,2010/2011,201917
22,0.01630175401989856,2010/2011,201917
23,0.005912196737708596,2010/2011,201917
24,0.006816669585133005,2010/2011,201917
25,0.008228225495503508,2010/2011,201917
26,0.018259512786700453,2010/2011,201917
0,0.02489698706038524,2010/2011,201918
1,0.02355703639163761,2010/2011,201918
2,0.021105171733796703,2010/2011,201918
3,0.039773931150109264,2010/2011,201918
4,0.029789774084823233,2010/2011,201918
5,0.023972700631226782,2010/2011,201918
6,0.02253406848759645,2010/2011,201918
7,0.052959655831565394,2010/2011,201918
8,0.0064642129901127075,2010/2011,201918
9,0.006193798865353981,2010/2011,201918
10,0.0418364673047628,2010/2011,201918
11,0.23029376508929367,2010/2011,201918
12,0.003429031949194225,2010/2011,201918
13,0.016012985529285022,2010/2011,201918
14,0.03156250997945311,2010/2011,201918
15,0.009636465193984773,2010/2011,201918
16,0.013885837194919301,2010/2011,201918
17,0.11189238703336023,2010/2011,201918
18,0.0891502542523256,2010/2011,201918
19,0.009681817404020415,2010/2011,201918
20,0.1218340023106373,2010/2011,201918
21,0.010298196843816948,2010/2011,201918
22,0.010422844498118252,2010/2011,201918
23,0.006901862659202393,2010/2011,201918
24,0.013068263589026219,2010/2011,201918
25,0.013361147715186266,2010/2011,201918
26,0.01548482422680498,2010/2011,201918
0,0.02346588245484435,2010/2011,201919
1,0.01932349572012354,2010/2011,201919
2,0.015284995261702409,2010/2011,201919
3,0.013974964789767171,2010/2011,201919
4,0.011131589908037597,2010/2011,201919
5,0.015783343206794163,2010/2011,201919
6,0.011781464153432187,2010/2011,201919
7,0.018829439175366572,2010/2011,201919
8,0.006155240034130992,2010/2011,201919
9,0.005876406762909955,2010/2011,201919
10,0.030398696400973573,2010/2011,201919
11,0.0916841367655534,2010/2011,201919
12,0.003949897607706307,2010/2011,201919
13,0.019268418889159398,2010/2011,201919
14,0.026508212384632048,2010/2011,201919
15,0.012019842667877608,2010/2011,201919
16,0.015932263351053775,2010/2011,201919
17,0.2803743229549343,2010/2011,201919
18,0.11273227666105451,2010/2011,201919
19,0.00818320506930173,2010/2011,201919
20,0.18542338404301154,2010/2011,201919
21,0.016380273688251533,2010/2011,201919
22,0.01637482881807165,2010/2011,201919
23,0.005927184042331043,2010/2011,201919
24,0.006850010507412034,2010/2011,201919
25,0.008242129529881927,2010/2011,201919
26,0.018144095151682967,2010/2011,201919
0,0.15291442088390547,2010/2011,201920
1,0.008820867212562497,2010/2011,201920
2,0.007036851386846945,2010/2011,201920
3,0.009153765302432452,2010/2011,201920
4,0.007287357692748188,2010/2011,201920
5,0.007615336067747906,2010/2011,201920
6,0.006156948341226525,2010/2011,201920
7,0.010968316047243491,2010/2011,201920
8,0.003945711329628677,2010/2011,201920
9,0.00398925596177598,2010/2011,201920
10,0.01065809713129419,2010/2011,201920
11,0.012113163240488955,2010/2011,201920
12,0.0029047948363145966,2010/2011,201920
13,0.19779079347312087,2010/2011,201920
14,0.03419066838666214,2010/2011,201920
15,0.007899328047534493,2010/2011,201920
16,0.00744269925467365,2010/2011,201920
17,0.014060198307583179,2010/2011,201920
18,0.2160292909396997,2010/2011,201920
19,0.0067688003315349915,2010/2011,201920
20,0.22757513410060837,2010/2011,201920
21,0.008328049961247318,2010/2011,201920
22,0.00837312977183575,2010/2011,201920
23,0.005561034459831327,2010/2011,201920
24,0.005564525331728797,2010/2011,201920
25,0.005817800595975736,2010/2011,201920
26,0.011033661603750819,2010/2011,201920
0,0.023562286395319154,2010/2011,201921
1,0.019253547681237812,2010/2011,201921
2,0.015219275183478147,2010/2011,201921
3,0.014016808504067666,2010/2011,201921
4,0.011073913089863836,2010/2011,201921
5,0.015839458174839564,2010/2011,201921
6,0.011746732279515879,2010/2011,201921
7,0.01888561065403807,2010/2011,201921
8,0.006164474840162931,2010/2011,201921
9,0.005921963384346325,2010/2011,201921
10,0.03045311349531088,2010/2011,201921
11,0.09215667883305179,2010/2011,201921
12,0.003940724067256879,2010/2011,201921
13,0.01949247575478137,2010/2011,201921
14,0.026301939031106274,2010/2011,201921
15,0.012020146521521911,2010/2011,201921
16,0.015918544976364146,2010/2011,201921
17,0.27988748986219475,2010/2011,201921
18,0.11247644492465315,2010/2011,201921
19,0.008176077954018993,2010/2011,201921
20,0.18557591999078638,2010/2011,201921
21,0.016298633468399146,2010/2011,201921
22,0.016357892493476335,2010/2011,201921
23,0.005934853185682548,2010/2011,201921
24,0.006822601290440632,2010/2011,201921
25,0.008255675149387614,2010/2011,201921
26,0.01824671881469853,2010/2011,201921
0,0.023360518929212048,2010/2011,201922
1,0.019244013343826045,2010/2011,201922
2,0.015213317537551705,2010/2011,201922
3,0.013922605357939847,2010/2011,201922
4,0.011057362217587088,2010/2011,201922
5,0.015794046320206357,2010/2011,201922
6,0.01169554335246615,2010/2011,201922
7,0.018680885030011786,2010/2011,201922
8,0.006190725950492448,2010/2011,201922
9,0.005898687048894054,2010/2011,201922
10,0.030406594304753724,2010/2011,201922
11,0.09181910327375456,2010/2011,201922
12,0.003925246158924232,2010/2011,201922
13,0.019459900632613054,2010/2011,201922
14,0.02652615950040382,2010/2011,201922
15,0.012036807572341945,2010/2011,201922
16,0.01606168573430022,2010/2011,201922
17,0.2811005654008829,2010/2011,201922
18,0.11234629466645554,2010/2011,201922
19,0.008184557185506649,2010/2011,201922
20,0.18507015778255392,2010/2011,201922
21,0.016400085137075658,2010/2011,201922
22,0.01636546469063171,2010/2011,201922
23,0.005891419913855193,2010/2011,201922
24,0.006827045960932351,2010/2011,201922
25,0.008263074960481308,2010/2011,201922
26,0.01825813203634715,2010/2011,201922
0,0.11351411832859629,2010/2011,201923
1,0.010136990781828066,2010/2011,201923
2,0.007426957220448696,2010/2011,201923
3,0.010135796842899487,2010/2011,201923
4,0.0077996656652167245,2010/2011,201923
5,0.007799905808790254,2010/2011,201923
6,0.006574095670224843,2010/2011,201923
7,0.010728067704293354,2010/2011,201923
8,0.004049460244569132,2010/2011,201923
9,0.0041336519963533465,2010/2011,201923
10,0.011494525113159891,2010/2011,201923
11,0.014291252464716993,2010/2011,201923
12,0.0029598844582791367,2010/2011,201923
13,0.46249765181689306,2010/2011,201923
14,0.044118951320374813,2010/2011,201923
15,0.008066878153383297,2010/2011,201923
16,0.007192887750397372,2010/2011,201923
17,0.0158081290388463,2010/2011,201923
18,0.08949807865390239,2010/2011,201923
19,0.006616103127629334,2010/2011,201923
20,0.11129792605588859,2010/2011,201923
21,0.007280116031408598,2010/2011,201923
22,0.00740834539390371,2010/2011,201923
23,0.005371991606738122,2010/2011,201923
24,0.006346852988099193,2010/2011,201923
25,0.006564835118446711,2010/2011,201923
26,0.010886880644714136,2010/2011,201923
0,0.11094722517835842,2010/2011,201924
1,0.010803059559254752,2010/2011,201924
2,0.007645144524097119,2010/2011,201924
3,0.010669164233913977,2010/2011,201924
4,0.008030688213662476,2010/2011,201924
5,0.008175504493275186,2010/2011,201924
6,0.006375913006593349,2010/2011,201924
7,0.011736797524020947,2010/2011,201924
8,0.004100245729724114,2010/2011,201924
9,0.004146872787215661,2010/2011,201924
10,0.014403320809714472,2010/2011,201924
11,0.016740824320777215,2010/2011,201924
12,0.0029872702883499097,2010/2011,201924
13,0.41800623374690277,2010/2011,201924
14,0.07140995323116897,2010/2011,201924
15,0.008635137948398527,2010/2011,201924
16,0.0073461986185431455,2010/2011,201924
17,0.01847533123841671,2010/2011,201924
18,0.0833998594187195,2010/2011,201924
19,0.006564820694260591,2010/2011,201924
20,0.12459117030782173,2010/2011,201924
21,0.00743230446617591,2010/2011,201924
22,0.007440118902383269,2010/2011,201924
23,0.005304110827491222,2010/2011,201924
24,0.0063272854827749695,2010/2011,201924
25,0.006664965162363201,2010/2011,201924
26,0.011640479285623258,2010/2011,201924
0,0.023708106678103465,2010/2011,201926
1,0.019358492877626088,2010/2011,201926
2,0.015203844338666396,2010/2011,201926
